Time,Position,Unknown,Velocity,Ch_ms,Acceleration2,Ch_ms2
0.000,0.003,,
0.020,0.002,0.00,
0.040,0.002,0.00,0.1
0.060,0.002,0.00,-0.2
0.080,0.002,-0.01,-0.3
0.100,0.002,-0.02,-0.2
0.120,0.002,-0.02,0.0
0.140,0.001,-0.02,0.2
0.160,8.831E-4,-0.01,0.3
0.180,6.649E-4,0.00,0.2
0.200,8.600E-4,0.00,0.1
0.220,8.600E-4,3.85E-4,0.0
0.240,8.831E-4,0.00,-0.1
0.260,6.880E-4,0.00,0.0
0.280,6.880E-4,0.00,0.1
0.300,6.880E-4,0.00,0.1
0.320,6.649E-4,0.00,0.0
0.340,8.600E-4,1.92E-4,-0.1
0.360,9.062E-4,0.00,0.0
0.380,4.699E-4,0.00,0.0
0.400,8.831E-4,-1.82E-7,0.0
0.420,6.880E-4,-1.27E-7,0.0
0.440,6.880E-4,-3.85E-4,0.0
0.460,6.649E-4,0.00,0.0
0.480,8.600E-4,0.00,-0.1
0.500,8.831E-4,0.00,-0.1
0.520,6.880E-4,0.00,0.0
0.540,6.880E-4,-3.85E-4,0.1
0.560,6.649E-4,0.00,0.0
0.580,8.600E-4,0.00,0.0
0.600,8.831E-4,0.00,0.0
0.620,6.880E-4,0.00,0.0
0.640,6.649E-4,0.00,0.1
0.660,8.600E-4,0.00,0.0
0.680,8.369E-4,0.00,-0.1
0.700,0.001,3.85E-4,-0.1
0.720,8.600E-4,0.00,-0.1
0.740,8.831E-4,0.00,0.0
0.760,6.649E-4,0.00,0.0
0.780,8.600E-4,1.92E-4,0.0
0.800,8.831E-4,0.00,0.0
0.820,6.880E-4,0.00,0.0
0.840,6.649E-4,-1.92E-4,0.0
0.860,8.831E-4,0.00,0.0
0.880,6.649E-4,0.00,0.0
0.900,8.600E-4,0.00,0.0
0.920,8.600E-4,3.85E-4,-0.1
0.940,8.831E-4,0.00,-0.1
0.960,6.880E-4,0.00,0.0
0.980,6.880E-4,0.00,0.1
1.000,6.880E-4,0.00,0.1
1.020,6.649E-4,0.00,0.0
1.040,8.831E-4,1.92E-4,-0.1
1.060,6.880E-4,0.00,0.0
1.080,6.880E-4,0.00,0.0
1.100,6.880E-4,0.00,0.0
1.120,6.880E-4,0.00,0.0
1.140,6.880E-4,1.92E-4,0.0
1.160,6.880E-4,0.00,0.0
1.180,7.111E-4,0.00,0.0
1.200,5.160E-4,0.00,0.0
1.220,4.929E-4,0.00,0.0
1.240,7.111E-4,1.92E-4,0.0
1.260,5.160E-4,0.00,0.0
1.280,5.160E-4,-3.85E-4,0.1
1.300,4.929E-4,0.00,0.0
1.320,6.880E-4,0.00,0.0
1.340,6.880E-4,3.85E-4,-0.1
1.360,7.111E-4,0.00,-0.1
1.380,5.160E-4,0.00,0.0
1.400,5.160E-4,-3.85E-4,0.1
1.420,4.929E-4,0.00,0.0
1.440,6.880E-4,0.00,-0.1
1.460,7.111E-4,0.00,-0.1
1.480,5.160E-4,0.00,0.0
1.500,5.160E-4,-3.85E-4,0.1
1.520,4.929E-4,0.00,0.0
1.540,6.880E-4,0.00,-0.1
1.560,7.111E-4,0.00,-0.1
1.580,5.160E-4,0.00,0.0
1.600,5.160E-4,0.00,0.1
1.620,5.160E-4,0.00,0.1
1.640,4.929E-4,0.00,0.0
1.660,7.111E-4,1.92E-4,-0.1
1.680,5.160E-4,0.00,0.0
1.700,5.160E-4,0.00,8.4E-7
1.720,5.160E-4,1.92E-4,1.4E-6
1.740,5.160E-4,0.00,0.0
1.760,5.391E-4,0.00,0.0
1.780,3.209E-4,-1.92E-4,0.1
1.800,5.160E-4,0.00,0.0
1.820,5.160E-4,0.00,0.0
1.840,5.160E-4,0.00,0.0
1.860,5.391E-4,0.00,0.0
1.880,3.209E-4,-3.84E-4,0.1
1.900,5.160E-4,0.00,0.1
1.920,4.929E-4,0.00,0.0
1.940,6.880E-4,0.00,-0.1
1.960,6.880E-4,3.85E-4,-0.2
1.980,7.111E-4,0.00,-0.4
2.000,5.160E-4,-0.01,-0.7
2.020,6.775E-4,-0.03,-1.0
2.040,-5.036E-4,-0.05,-1.5
2.060,-0.002,-0.09,-2.1
2.080,-0.003,-0.14,-2.8
2.100,-0.008,-0.20,-3.3
2.120,-0.011,-0.28,-3.5
2.140,-0.018,-0.35,-3.0
2.160,-0.026,-0.41,-1.9
2.180,-0.034,-0.43,-0.6
2.200,-0.043,-0.42,0.5
2.220,-0.051,-0.40,1.1
2.240,-0.059,-0.38,1.4
2.260,-0.067,-0.35,1.5
2.280,-0.073,-0.31,1.4
2.300,-0.079,-0.29,1.3
2.320,-0.085,-0.26,1.3
2.340,-0.090,-0.24,1.4
2.360,-0.094,-0.21,1.4
2.380,-0.098,-0.18,1.4
2.400,-0.101,-0.15,1.4
2.420,-0.104,-0.12,1.4
2.440,-0.106,-0.09,1.4
2.460,-0.108,-0.07,1.4
2.480,-0.109,-0.04,1.4
2.500,-0.109,-0.01,1.4
2.520,-0.109,0.02,1.4
2.540,-0.108,0.05,1.4
2.560,-0.107,0.08,1.4
2.580,-0.105,0.10,1.4
2.600,-0.103,0.13,1.4
2.620,-0.100,0.16,1.4
2.640,-0.096,0.19,1.3
2.660,-0.092,0.21,1.3
2.680,-0.088,0.24,1.3
2.700,-0.083,0.27,1.4
2.720,-0.077,0.30,1.5
2.740,-0.071,0.33,1.5
2.760,-0.064,0.36,1.4
2.780,-0.057,0.38,1.3
2.800,-0.049,0.41,1.3
2.820,-0.040,0.44,1.3
2.840,-0.031,0.46,1.2
2.860,-0.022,0.48,1.0
2.880,-0.012,0.50,0.3
2.900,-0.002,0.51,-1.2
2.920,0.009,0.47,-3.7
2.940,0.018,0.37,-6.5
2.960,0.025,0.20,-8.6
2.980,0.027,0.00,-9.2
3.000,0.025,-0.19,-8.2
3.020,0.019,-0.34,-5.8
3.040,0.010,-0.43,-3.1
3.060,3.625E-4,-0.46,-0.7
3.080,-0.009,-0.44,0.8
3.100,-0.017,-0.41,1.4
3.120,-0.025,-0.38,1.5
3.140,-0.033,-0.35,1.5
3.160,-0.039,-0.32,1.5
3.180,-0.046,-0.29,1.4
3.200,-0.051,-0.27,1.4
3.220,-0.056,-0.24,1.4
3.240,-0.061,-0.21,1.4
3.260,-0.065,-0.18,1.4
3.280,-0.068,-0.15,1.4
3.300,-0.071,-0.12,1.4
3.320,-0.073,-0.10,1.4
3.340,-0.075,-0.07,1.4
3.360,-0.076,-0.04,1.5
3.380,-0.076,-0.01,1.4
3.400,-0.076,0.02,1.3
3.420,-0.075,0.04,1.3
3.440,-0.074,0.07,1.4
3.460,-0.073,0.10,1.4
3.480,-0.070,0.13,1.4
3.500,-0.067,0.16,1.4
3.520,-0.064,0.18,1.4
3.540,-0.060,0.21,1.4
3.560,-0.055,0.24,1.3
3.580,-0.050,0.27,1.3
3.600,-0.045,0.29,1.3
3.620,-0.039,0.32,1.3
3.640,-0.032,0.35,1.3
3.660,-0.025,0.37,1.2
3.680,-0.017,0.40,1.0
3.700,-0.009,0.42,0.3
3.720,-3.155E-4,0.42,-1.2
3.740,0.009,0.38,-3.3
3.760,0.016,0.29,-5.6
3.780,0.021,0.15,-7.1
3.800,0.022,-0.01,-7.5
3.820,0.020,-0.17,-6.4
3.840,0.015,-0.28,-4.5
3.860,0.008,-0.35,-2.2
3.880,3.268E-4,-0.37,-0.4
3.900,-0.007,-0.35,0.8
3.920,-0.014,-0.33,1.3
3.940,-0.020,-0.30,1.4
3.960,-0.026,-0.27,1.5
3.980,-0.031,-0.24,1.5
4.000,-0.035,-0.21,1.5
4.020,-0.039,-0.18,1.5
4.040,-0.043,-0.15,1.4
4.060,-0.045,-0.12,1.4
4.080,-0.047,-0.09,1.5
4.100,-0.049,-0.06,1.5
4.120,-0.050,-0.03,1.4
4.140,-0.050,-0.01,1.4
4.160,-0.050,0.02,1.4
4.180,-0.050,0.05,1.4
4.200,-0.048,0.08,1.4
4.220,-0.046,0.11,1.3
4.240,-0.044,0.13,1.3
4.260,-0.041,0.16,1.3
4.280,-0.038,0.18,1.3
4.300,-0.034,0.21,1.3
4.320,-0.029,0.24,1.2
4.340,-0.024,0.26,1.0
4.360,-0.019,0.28,0.9
4.380,-0.013,0.29,0.8
4.400,-0.008,0.31,0.5
4.420,-5.547E-4,0.32,-0.7
4.440,0.006,0.30,-2.5
4.460,0.012,0.22,-4.4
4.480,0.016,0.11,-5.5
4.500,0.017,-0.01,-5.7
4.520,0.015,-0.12,-5.1
4.540,0.011,-0.22,-3.7
4.560,0.007,-0.29,-1.8
4.580,-0.002,-0.29,0.2
4.600,-0.006,-0.26,1.2
4.620,-0.011,-0.23,1.4
4.640,-0.016,-0.21,1.3
4.660,-0.019,-0.18,1.3
4.680,-0.023,-0.15,1.5
4.700,-0.026,-0.13,1.5
4.720,-0.028,-0.09,1.6
4.740,-0.030,-0.06,1.6
4.760,-0.031,-0.03,1.5
4.780,-0.031,0.00,1.4
4.800,-0.031,0.02,1.3
4.820,-0.030,0.05,1.3
4.840,-0.029,0.08,1.3
4.860,-0.027,0.10,1.2
4.880,-0.025,0.12,1.0
4.900,-0.022,0.14,1.0
4.920,-0.019,0.16,1.2
4.940,-0.016,0.19,1.5
4.960,-0.012,0.22,1.4
4.980,-0.007,0.25,0.7
5.000,-0.001,0.26,-0.4
5.020,0.004,0.24,-1.9
5.040,0.009,0.18,-3.3
5.060,0.012,0.10,-4.3
5.080,0.013,0.00,-4.5
5.100,0.012,-0.10,-3.9
5.120,0.008,-0.17,-2.6
5.140,0.004,-0.21,-1.1
5.160,-3.529E-4,-0.21,0.2
5.180,-0.004,-0.19,1.0
5.200,-0.008,-0.16,1.2
5.220,-0.010,-0.14,1.3
5.240,-0.013,-0.11,1.4
5.260,-0.015,-0.08,1.4
5.280,-0.016,-0.05,1.5
5.300,-0.017,-0.02,1.4
5.320,-0.017,0.01,1.4
5.340,-0.017,0.03,1.3
5.360,-0.016,0.06,1.3
5.380,-0.014,0.08,1.2
5.400,-0.013,0.11,1.1
5.420,-0.010,0.13,0.9
5.440,-0.007,0.14,0.8
5.460,-0.004,0.16,0.6
5.480,-0.001,0.17,0.0
5.500,0.003,0.17,-1.0
5.520,0.006,0.14,-2.1
5.540,0.009,0.08,-2.9
5.560,0.010,0.01,-3.0
5.580,0.009,-0.05,-2.7
5.600,0.008,-0.10,-2.1
5.620,0.005,-0.13,-1.2
5.640,0.002,-0.15,-0.2
5.660,-0.001,-0.14,0.7
5.680,-0.004,-0.11,1.3
5.700,-0.006,-0.08,1.5
5.720,-0.007,-0.05,1.5
5.740,-0.008,-0.02,1.4
5.760,-0.008,0.00,1.4
5.780,-0.008,0.03,1.2
5.800,-0.007,0.06,1.1
5.820,-0.005,0.08,0.9
5.840,-0.004,0.09,0.7
5.860,-0.002,0.11,0.4
5.880,5.601E-4,0.11,-0.1
5.900,0.003,0.10,-0.9
5.920,0.005,0.08,-1.5
5.940,0.006,0.04,-1.9
5.960,0.006,-0.01,-1.9
5.980,0.006,-0.04,-1.6
6.000,0.005,-0.07,-1.1
6.020,0.003,-0.09,-0.5
6.040,7.698E-4,-0.09,0.3
6.060,-0.001,-0.08,0.8
6.080,-0.002,-0.05,1.1
6.100,-0.003,-0.03,1.3
6.120,-0.004,0.00,1.3
6.140,-0.003,0.02,1.1
6.160,-0.003,0.05,0.8
6.180,-0.001,0.06,0.5
6.200,-1.844E-4,0.06,0.1
6.220,0.001,0.06,-0.3
6.240,0.003,0.05,-0.8
6.260,0.004,0.03,-1.1
6.280,0.004,0.00,-1.1
6.300,0.004,-0.02,-0.8
6.320,0.003,-0.03,-0.5
6.340,0.003,-0.03,-0.3
6.360,0.002,-0.04,-0.1
6.380,8.034E-4,-0.04,0.3
6.400,-1.489E-4,-0.03,0.6
6.420,-3.440E-4,-0.01,0.8
6.440,-3.901E-4,0.01,0.7
6.460,-4.611E-5,0.02,0.5
6.480,2.517E-4,0.03,0.3
6.500,9.166E-4,0.03,0.1
6.520,0.002,0.03,-0.2
6.540,0.002,0.02,-0.3
6.560,0.003,0.02,-0.4
6.580,0.003,0.01,-0.4
6.600,0.003,-6.63E-4,-0.3
6.620,0.003,-0.01,-0.2
6.640,0.003,-0.01,-0.1
6.660,0.002,-0.01,0.0
6.680,0.002,-0.01,0.1
6.700,0.002,0.00,0.2
6.720,0.002,0.00,0.1
6.740,0.002,0.00,0.0
6.760,0.002,3.85E-4,-0.1
6.780,0.002,0.00,-0.1
6.800,0.002,0.00,0.0
6.820,0.002,-3.85E-4,0.1
6.840,0.002,0.00,0.1
6.860,0.002,0.00,0.0
6.880,0.002,3.85E-4,-0.1
6.900,0.002,0.00,0.0
6.920,0.002,0.00,0.1
6.940,0.002,0.00,0.1
6.960,0.002,0.00,0.0
6.980,0.002,3.85E-4,-0.1
7.000,0.002,0.00,-0.1
7.020,0.002,0.00,
7.040,0.002,0.00,
7.060,0.002,,
