Time,Pos,u1,Vel,u2,Acc,u3
0.000,-0.003,,
0.020,-0.003,-0.01,
0.040,-0.003,-0.01,0.2
0.060,-0.003,-0.01,0.2
0.080,-0.003,-1.94E-4,0.2
0.100,-0.003,0.00,0.0
0.120,-0.003,1.94E-4,0.0
0.140,-0.003,0.00,0.0
0.160,-0.003,0.00,0.0
0.180,-0.003,0.00,0.1
0.200,-0.003,0.00,0.0
0.220,-0.003,0.00,0.0
0.240,-0.003,1.94E-4,0.0
0.260,-0.003,0.00,0.0
0.280,-0.003,-1.94E-4,0.0
0.300,-0.003,0.00,0.0
0.320,-0.003,0.00,0.0
0.340,-0.003,1.94E-4,-0.1
0.360,-0.003,0.00,0.0
0.380,-0.003,-1.94E-4,0.0
0.400,-0.003,0.00,0.0
0.420,-0.003,0.00,0.0
0.440,-0.003,0.00,0.0
0.460,-0.003,0.00,0.0
0.480,-0.003,-1.94E-4,0.1
0.500,-0.003,0.00,0.0
0.520,-0.003,0.00,0.0
0.540,-0.003,0.00,0.0
0.560,-0.003,0.00,0.0
0.580,-0.003,-1.94E-4,0.1
0.600,-0.003,0.00,0.0
0.620,-0.003,0.00,0.0
0.640,-0.003,0.00,-0.1
0.660,-0.003,0.00,0.0
0.680,-0.003,0.00,0.1
0.700,-0.003,0.00,0.1
0.720,-0.003,0.00,0.0
0.740,-0.003,1.94E-4,0.0
0.760,-0.003,0.00,0.0
0.780,-0.003,0.00,-7.6E-7
0.800,-0.003,1.94E-4,-3.8E-7
0.820,-0.003,0.00,0.0
0.840,-0.003,0.00,0.0
0.860,-0.003,0.00,0.0
0.880,-0.003,0.00,0.0
0.900,-0.003,0.00,0.0
0.920,-0.003,0.00,0.0
0.940,-0.003,1.94E-4,-0.1
0.960,-0.003,1.18E-4,-0.4
0.980,-0.003,-0.01,-1.3
1.000,-0.003,-0.04,-2.6
1.020,-0.004,-0.11,-3.6
1.040,-0.007,-0.21,-3.2
1.060,-0.013,-0.27,-1.0
1.080,-0.020,-0.26,2.0
1.100,-0.024,-0.18,4.3
1.120,-0.027,-0.07,5.4
1.140,-0.027,0.05,5.7
1.160,-0.025,0.16,5.5
1.180,-0.021,0.28,4.7
1.200,-0.014,0.37,2.7
1.220,-0.005,0.40,-0.1
1.240,0.003,0.36,-3.1
1.260,0.010,0.26,-5.5
1.280,0.014,0.13,-6.7
1.300,0.015,-0.02,-6.7
1.320,0.013,-0.15,-5.8
1.340,0.009,-0.26,-4.1
1.360,0.003,-0.32,-1.8
1.380,-0.005,-0.34,0.8
1.400,-0.012,-0.29,3.3
1.420,-0.017,-0.20,5.0
1.440,-0.020,-0.07,5.8
1.460,-0.020,0.05,5.7
1.480,-0.017,0.17,4.7
1.500,-0.013,0.25,3.0
1.520,-0.007,0.29,0.8
1.540,-7.699E-4,0.29,-1.5
1.560,0.005,0.23,-3.4
1.580,0.009,0.14,-4.7
1.600,0.011,0.03,-5.0
1.620,0.010,-0.08,-4.5
1.640,0.007,-0.16,-3.4
1.660,0.003,-0.22,-1.8
1.680,-0.002,-0.24,0.0
1.700,-0.007,-0.22,1.8
1.720,-0.011,-0.16,3.3
1.740,-0.014,-0.08,4.1
1.760,-0.014,0.02,4.2
1.780,-0.013,0.10,3.5
1.800,-0.010,0.16,2.3
1.820,-0.006,0.20,0.7
1.840,-0.001,0.19,-0.9
1.860,0.003,0.16,-2.3
1.880,0.005,0.09,-3.2
1.900,0.006,0.02,-3.4
1.920,0.006,-0.05,-3.1
1.940,0.004,-0.11,-2.3
1.960,0.001,-0.15,-1.1
1.980,-0.002,-0.16,0.1
2.000,-0.005,-0.14,1.3
2.020,-0.008,-0.10,2.2
2.040,-0.010,-0.05,2.7
2.060,-0.010,0.01,2.6
2.080,-0.009,0.06,2.1
2.100,-0.007,0.10,1.3
2.120,-0.005,0.12,0.4
2.140,-0.002,0.12,-0.6
2.160,1.572E-4,0.09,-1.4
2.180,0.002,0.06,-1.8
2.200,0.002,0.01,-2.0
2.220,0.002,-0.03,-1.7
2.240,0.001,-0.06,-1.2
2.260,-4.780E-4,-0.08,-0.5
2.280,-0.002,-0.08,0.2
2.300,-0.004,-0.07,0.7
2.320,-0.005,-0.05,1.1
2.340,-0.006,-0.02,1.2
2.360,-0.006,0.00,1.1
2.380,-0.006,0.02,0.9
2.400,-0.005,0.04,0.6
2.420,-0.004,0.05,0.1
2.440,-0.003,0.04,-0.3
2.460,-0.002,0.03,-0.5
2.480,-0.002,0.02,-0.6
2.500,-0.001,0.01,-0.6
2.520,-0.001,0.00,-0.4
2.540,-0.002,-0.01,-0.2
2.560,-0.002,-0.01,-0.1
2.580,-0.002,-0.01,0.0
2.600,-0.002,-0.01,0.1
2.620,-0.002,-0.01,0.2
2.640,-0.003,-0.01,0.2
2.660,-0.003,0.00,0.1
2.680,-0.003,0.00,0.0
2.700,-0.002,0.00,-0.1
2.720,-0.003,0.00,-0.1
2.740,-0.003,0.00,0.0
2.760,-0.003,0.00,0.1
2.780,-0.003,0.00,0.1
2.800,-0.003,-1.94E-4,0.0
2.820,-0.003,0.00,0.0
2.840,-0.003,1.94E-4,0.0
2.860,-0.003,0.00,0.0
2.880,-0.003,-3.88E-4,0.1
2.900,-0.003,0.00,-0.1
2.920,-0.003,0.00,-0.8
2.940,-0.003,-0.01,-2.7
2.960,-0.003,-0.09,-5.4
2.980,-0.004,-0.23,-7.2
3.000,-0.011,-0.42,-6.3
3.020,-0.022,-0.54,-2.6
3.040,-0.035,-0.54,1.8
3.060,-0.045,-0.44,4.8
3.080,-0.052,-0.31,5.9
3.100,-0.057,-0.19,6.0
3.120,-0.060,-0.07,5.8
3.140,-0.060,0.05,5.6
3.160,-0.058,0.15,5.4
3.180,-0.054,0.26,5.4
3.200,-0.048,0.36,5.7
3.220,-0.039,0.48,5.7
3.240,-0.029,0.61,4.6
3.260,-0.016,0.70,1.5
3.280,9.523E-4,0.70,-3.6
3.300,0.015,0.57,-8.9
3.320,0.025,0.31,-12.5
3.340,0.028,0.02,-13.1
3.360,0.025,-0.25,-10.9
3.380,0.017,-0.44,-7.3
3.400,0.006,-0.54,-3.3
3.420,-0.006,-0.57,0.4
3.440,-0.017,-0.52,3.3
3.460,-0.028,-0.42,5.3
3.480,-0.035,-0.29,6.2
3.500,-0.039,-0.16,6.1
3.520,-0.041,-0.04,5.8
3.540,-0.040,0.07,5.6
3.560,-0.038,0.18,5.7
3.580,-0.033,0.30,5.7
3.600,-0.026,0.42,4.9
3.620,-0.016,0.52,2.6
3.640,-0.004,0.55,-0.9
3.660,0.007,0.48,-4.7
3.680,0.016,0.34,-7.7
3.700,0.021,0.15,-9.2
3.720,0.022,-0.05,-9.1
3.740,0.019,-0.23,-7.5
3.760,0.012,-0.36,-5.0
3.780,0.004,-0.44,-1.8
3.800,-0.006,-0.44,1.2
3.820,-0.015,-0.38,3.4
3.840,-0.022,-0.28,4.7
3.860,-0.026,-0.18,5.4
3.880,-0.030,-0.07,6.2
3.900,-0.029,0.07,6.5
3.920,-0.027,0.21,5.9
3.940,-0.021,0.32,4.4
3.960,-0.013,0.39,2.3
3.980,-0.005,0.41,-0.3
4.000,0.004,0.38,-3.2
4.020,0.011,0.28,-5.8
4.040,0.016,0.13,-7.2
4.060,0.017,-0.03,-7.2
4.080,0.015,-0.17,-6.0
4.100,0.010,-0.28,-4.0
4.120,0.003,-0.34,-1.5
4.140,-0.005,-0.34,1.0
4.160,-0.012,-0.29,3.1
4.180,-0.017,-0.21,4.6
4.200,-0.020,-0.10,5.5
4.220,-0.021,0.02,5.7
4.240,-0.020,0.14,5.2
4.260,-0.015,0.24,3.8
4.280,-0.009,0.30,1.7
4.300,-0.003,0.31,-0.7
4.320,0.004,0.27,-3.0
4.340,0.009,0.19,-4.7
4.360,0.012,0.07,-5.5
4.380,0.012,-0.05,-5.3
4.400,0.010,-0.15,-4.3
4.420,0.005,-0.23,-2.6
4.440,-8.956E-5,-0.26,-0.5
4.460,-0.006,-0.25,1.5
4.480,-0.011,-0.20,3.2
4.500,-0.014,-0.11,4.3
4.520,-0.015,-0.01,4.6
4.540,-0.015,0.08,4.2
4.560,-0.012,0.16,3.1
4.580,-0.008,0.21,1.4
4.600,-0.003,0.22,-0.4
4.620,0.002,0.19,-2.1
4.640,0.005,0.13,-3.3
4.660,0.008,0.05,-3.9
4.680,0.008,-0.03,-3.8
4.700,0.006,-0.11,-3.0
4.720,0.003,-0.16,-1.8
4.740,-6.907E-4,-0.18,-0.4
4.760,-0.005,-0.17,1.0
4.780,-0.008,-0.14,2.2
4.800,-0.010,-0.08,3.0
4.820,-0.011,-0.01,3.2
4.840,-0.011,0.06,2.8
4.860,-0.009,0.11,2.0
4.880,-0.006,0.14,0.9
4.900,-0.003,0.14,-0.3
4.920,2.357E-4,0.12,-1.4
4.940,0.002,0.08,-2.2
4.960,0.004,0.03,-2.4
4.980,0.004,-0.02,-2.2
5.000,0.003,-0.06,-1.7
5.020,0.001,-0.09,-1.0
5.040,-0.001,-0.10,-0.1
5.060,-0.004,-0.10,0.7
5.080,-0.005,-0.07,1.3
5.100,-0.006,-0.04,1.6
5.120,-0.007,-0.01,1.6
5.140,-0.007,0.03,1.3
5.160,-0.006,0.05,0.9
5.180,-0.004,0.06,0.3
5.200,-0.003,0.06,-0.2
5.220,-0.002,0.06,-0.6
5.240,-7.580E-4,0.04,-0.9
5.260,-1.720E-4,0.02,-1.0
5.280,-1.253E-4,-0.01,-0.9
5.300,-4.226E-4,-0.02,-0.6
5.320,-0.001,-0.03,-0.3
5.340,-0.002,-0.03,0.0
5.360,-0.003,-0.03,0.3
5.380,-0.003,-0.02,0.4
5.400,-0.003,-0.01,0.5
5.420,-0.003,-5.82E-4,0.3
5.440,-0.003,0.00,0.1
5.460,-0.003,0.00,0.0
5.480,-0.003,0.00,0.0
5.500,-0.003,0.00,0.0
5.520,-0.003,0.00,0.0
5.540,-0.003,0.00,0.0
5.560,-0.003,-3.88E-4,0.0
5.580,-0.003,0.00,0.0
5.600,-0.003,0.00,0.0
5.620,-0.003,0.00,-0.1
5.640,-0.003,0.00,0.0
5.660,-0.003,0.00,0.0
5.680,-0.003,0.00,0.0
5.700,-0.003,0.00,0.0
5.720,-0.003,1.94E-4,-0.1
5.740,-0.003,0.00,0.0
5.760,-0.003,0.00,0.0
5.780,-0.003,0.00,0.0
5.800,-0.003,1.94E-4,0.0
5.820,-0.003,0.00,0.0
5.840,-0.003,0.00,0.0
5.860,-0.003,0.00,-1.5E-6
5.880,-0.003,0.00,-1.1E-6
5.900,-0.003,0.00,0.0
5.920,-0.003,0.00,0.0
5.940,-0.003,0.00,0.0
5.960,-0.003,0.00,0.0
5.980,-0.003,0.00,0.0
6.000,-0.003,-1.94E-4,0.1
6.020,-0.003,0.00,0.0
6.040,-0.003,0.00,0.0
6.060,-0.003,0.00,0.0
6.080,-0.003,3.88E-4,0.0
6.100,-0.003,0.00,0.0
6.120,-0.003,0.00,0.0
6.140,-0.003,0.00,0.1
6.160,-0.003,0.00,0.1
6.180,-0.003,0.00,0.0
6.200,-0.003,0.00,0.0
6.220,-0.003,0.00,0.0
6.240,-0.003,0.00,0.0
6.260,-0.003,0.00,0.0
6.280,-0.003,-1.94E-4,0.0
6.300,-0.003,0.00,0.1
6.320,-0.003,0.00,0.0
6.340,-0.003,0.00,0.0
6.360,-0.003,1.94E-4,-0.1
6.380,-0.003,0.00,0.0
6.400,-0.003,-3.88E-4,0.1
6.420,-0.003,0.00,0.1
6.440,-0.003,0.00,0.0
6.460,-0.003,0.00,-0.1
6.480,-0.003,1.94E-4,-0.1
6.500,-0.003,0.00,0.0
6.520,-0.003,-1.94E-4,0.0
6.540,-0.003,0.00,0.0
6.560,-0.003,0.00,0.0
6.580,-0.003,0.00,0.0
6.600,-0.003,0.00,0.0
6.620,-0.003,0.00,0.0
6.640,-0.003,0.00,0.0
6.660,-0.003,0.00,0.0
6.680,-0.003,-1.94E-4,0.0
6.700,-0.003,0.00,0.1
6.720,-0.003,0.00,0.1
6.740,-0.003,0.00,0.1
6.760,-0.003,0.01,0.1
6.780,-0.003,0.01,0.1
6.800,-0.002,0.01,
6.820,-0.002,0.01,
6.840,-0.002,,
